scenario,label,debt_ratio,metric,horizon,low_irf,high_irf,diff_irf
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,3,-0.000463730979781585,-0.000453115696077311,1.06152837042739e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,4,-0.000168598448163637,-0.000145158201972362,2.34402461912753e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,5,-5.37484988442083e-05,-2.19897488016318e-05,3.17587500425764e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,6,-5.30066254285089e-05,-1.79765223713435e-05,3.50301030571654e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,7,-0.000110620880443446,-7.63661618154998e-05,3.42547186279463e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,8,-0.000186184975077497,-0.000155243520295167,3.09414547823295e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,9,-0.000254679550888204,-0.000228214499814139,2.64650510740649e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,10,-0.000303870000114781,-0.000282099999660335,2.17700004544463e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,11,-0.000330684869385589,-0.000313362824698959,1.73220446866296e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,12,-0.000337637276715652,-0.000324435295247727,1.32019814679252e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,13,-0.000329875596047136,-0.000320620603244781,9.25499280235442e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,14,-0.000313087428406744,-0.000307851007298687,5.23642110805689e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,15,-0.000292239274775175,-0.000291317216926323,9.22057848851132e-07
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,16,-0.000271000487353068,-0.000274827983638093,-3.82749628502488e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,17,-0.000251649762049611,-0.000260694430487596,-9.04466843798524e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,18,-0.000235268098428776,-0.000249932001381792,-1.4663902953016e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,19,-0.000222058702395334,-0.000242607447015653,-2.0548744620319e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,20,-0.00021168220912926,-0.000238207573116211,-2.65253639869512e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,21,-0.000203541795812723,-0.000235955782033725,-3.24139862210027e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,22,-0.000196990085395088,-0.000235043288200232,-3.80532028051439e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,23,-0.000191455657337358,-0.000234770897055037,-4.33152397176784e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,24,-0.000186501978604148,-0.000234614501650743,-4.81125230465951e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,25,-0.000181837803568952,-0.000234235041634001,-5.23972380650495e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,26,-0.000177298293721262,-0.000233454429665381,-5.61561359441187e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,27,-0.000172812863566851,-0.000232215678580117,-5.94028150132653e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,28,-0.000168371128878353,-0.000230540449832173,-6.21693209538199e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,29,-0.000163993725018408,-0.000228492098003907,-6.44983729854998e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,30,-0.000159710970185079,-0.000226147948858002,-6.64369786729235e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,31,-0.000155549679320965,-0.000223581418534291,-6.80317392133256e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,32,-0.000151526868393481,-0.000220852679586714,-6.93258111932327e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,33,-0.000147648422022417,-0.000218005706523083,-7.03572845006661e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,34,-0.000143910757659071,-0.000215069398955992,-7.11586412969201e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,35,-0.00014030384276531,-0.000212060791790813,-7.17569490255032e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,36,-0.000136814394379181,-0.000208988875391003,-7.21744810118219e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,37,-0.000133428565687654,-0.000205858090491673,-7.24295248040185e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,38,-0.000130133817487943,-0.000202671028576851,-7.25372110889078e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,39,-0.000126919950014126,-0.000199430211947904,-7.25102619337781e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Consumption,40,-0.000123779433556348,-0.000196139043131538,-7.23596095751899e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,1,-0.00410465342058952,-0.00421884560679742,-0.000114192186207895
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,2,-0.00298947579399467,-0.00307015812236944,-8.06823283747704e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,3,-0.00207517844158456,-0.00211430692404968,-3.91284824651228e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,4,-0.00135110176176578,-0.00135625143097873,-5.14966921294491e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,5,-0.000800173837849694,-0.000784903099091627,1.52707387580664e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,6,-0.000400052904714676,-0.000377401346251971,2.26515584627052e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,7,-0.00012488357084417,-0.000104050709399117,2.08328614450526e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,8,5.22951607149214e-05,6.68082856694063e-05,1.4513124954485e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,9,0.000157139876018064,0.000164853050896641,7.71317487857637e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,10,0.000212134145469278,0.000215209122108373,3.07497663909473e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,11,0.000235508175343568,0.000237279829200299,1.77165385673028e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,12,0.000240935060091152,0.000244715850863608,3.7807907724563e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,13,0.000237835436083911,0.00024614444679294,8.3090107090289e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,14,0.000232063187767917,0.000246280474295979,1.42172865280621e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,15,0.000226754846224697,0.000247115099323514,2.03602530988167e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,16,0.000223173285788247,0.000248979124331417,2.58058385431692e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,17,0.000221437004599423,0.000251375505808893,2.99385012094699e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,18,0.000221082911699755,0.00025355314404174,3.24702323419856e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,19,0.000221454364723872,0.000254845575395013,3.33912106711409e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,20,0.000221934556642767,0.000254825227458344,3.28906708155774e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,21,0.000222059523397267,0.000253331702601223,3.12721792039561e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,22,0.000221548322272724,0.00025042765405825,2.88793317855252e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,23,0.000220284149508032,0.000246324252928032,2.60401034199997e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,24,0.000218272794305197,0.000241304703029188,2.30319087239916e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,25,0.000215596512942229,0.000235661821174515,2.00653082322866e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,26,0.000212373862892967,0.000229655969652187,1.72821067592199e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,27,0.000208730137228885,0.000223493080832471,1.47629436035857e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,28,0.000204779023791568,0.000217318888745321,1.25398649537534e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,29,0.000200613812711081,0.000211224135095778,1.06103223846965e-05
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,30,0.000196305512643269,0.000205255692441453,8.95017979818391e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,31,0.00019190517624712,0.000199429554523789,7.52437827666874e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,32,0.000187448184007843,0.000193742946904996,6.29476289715214e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,33,0.000182958885885931,0.000188184053894869,5.22516800893769e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,34,0.000178454647224768,0.000182738847770203,4.28420054543466e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,35,0.000173948875477947,0.000177395177582529,3.44630210458163e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,36,0.000169452975074647,0.000172144645055328,2.69166998068116e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,37,0.000164977393573462,0.000166982926534054,2.00553296059169e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,38,0.000160532013053993,0.000161909169801744,1.37715674775052e-06
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,39,0.000156126145378854,0.000156924975124539,7.98829745685126e-07
debt_intensity_b160,B2/Y2 = 160%,1.6,Inflation,40,0.000151768345639125,0.000152033318200351,2.64972561225818e-07
