scenario,label,metric,low_var,high_var,low_t1,high_t1,diff_t1,low_t4,high_t4,diff_t4,low_t8,high_t8,diff_t8,low_t12,high_t12,diff_t12
scenario_03_transfer_buffer,Central transfer buffer,Intermediate output,ym1,ym2,-0.0205983641540846,-0.021169529667369,-0.0005711655132844,-0.0045029490506906,-0.00482798626201297,-0.000325037211322377,-0.00168360800666334,-0.0017972698013381,-0.000113661794674758,-0.000686483129050508,-0.000832621967305158,-0.00014613883825465
scenario_03_transfer_buffer,Central transfer buffer,Final output,y1,y2,-0.0203516580509904,-0.0214162357704631,-0.00106457771947277,-0.0042654534901394,-0.00506548182256406,-0.000800028332424652,-0.00163424238876031,-0.00184663541924102,-0.000212393030480706,-0.000667876697130421,-0.000851228399225246,-0.000183351702094825
scenario_03_transfer_buffer,Central transfer buffer,Private investment,inv1,inv2,-0.0026374910104387,-0.00261169550043702,2.57955100016749e-05,-0.00219587702398003,-0.00210949342544373,8.63835985362993e-05,0.00044435032878648,0.000444967871089497,6.17542303016361e-07,0.000949966908478067,0.000855021879869633,-9.49450286084341e-05
scenario_03_transfer_buffer,Central transfer buffer,Labor demand,n1,n2,-0.00970748466819177,-0.00997666043485607,-0.000269175766664298,-0.00197164783901638,-0.00208845923583129,-0.000116811396814909,-0.000520989432692076,-0.000518951509676568,2.03792301550765e-06,-4.14990994873632e-05,-5.04773410115456e-05,-8.97824152418236e-06
scenario_03_transfer_buffer,Central transfer buffer,Real wage,w1,w2,-0.107283679822682,-0.109124444639136,-0.00184076481645445,-0.0166098969565758,-0.017154996078522,-0.000545099121946224,-0.00231002483342357,-0.00223828071936683,7.17441140567487e-05,-0.000582472595844985,-0.000681417703587428,-9.8945107742443e-05
scenario_03_transfer_buffer,Central transfer buffer,Consumption,c1,c2,-0.0180807560948596,-0.0181946484742439,-0.000113892379384306,-0.00190250612560916,-0.00186524613359274,3.72599920164252e-05,0.000207580418641218,0.000228193115769049,2.06126971278309e-05,-0.000119605052502525,-0.000136232148000848,-1.66270954983228e-05
scenario_03_transfer_buffer,Central transfer buffer,Inflation,pinf1,pinf2,-0.0130605566912584,-0.013219807963471,-0.000159251272212613,-0.00194905524411038,-0.00191233733153329,3.67179125770889e-05,5.16173387841157e-05,8.5143004857624e-05,3.35256660735084e-05,0.000228955995779101,0.000231716093813006,2.76009803390487e-06
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Local bond rate,rb1,rb2,0.0037199211589809,0.00365477977437201,-6.51413846088911e-05,0.00261482717421835,0.00270290373489668,8.80765606783296e-05,0.00206079310181684,0.00256889886052569,0.000508105758708854,0.00166431072247586,0.00254949115894099,0.000885180436465127
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Central transfer,z1,z2,0.00271601902744538,0.00369629080566884,0.000980271778223452,0.0023677059465141,0.00317945433741009,0.00081174839089599,0.000223552335248324,0.000606473933452482,0.000382921598204158,-0.000203396390513016,0.000534722054283406,0.000738118444796421
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Debt service pressure,ds1,ds2,0.00308575458592429,0.00782993114675801,0.00474417656083372,0.00083134168926339,0.00208594933034435,0.00125460764108096,-3.82886105345379e-05,0.000350059198064905,0.000388347808599442,-0.000137892984353844,0.000633125766582632,0.000771018750936477
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Fiscal space,fs1,fs2,-0.00332228514593363,-0.00711451698295196,-0.00379223183701832,0.000958867315560427,0.00040989400464389,-0.000548973310916537,0.000182036324523363,0.000125360495825191,-5.66758286981717e-05,-2.88323223407438e-06,-9.8687371018924e-05,-9.58041387848496e-05
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Public investment,ig1,ig2,0.000112636636122959,-0.000447047000619566,-0.000559683636742525,-9.29446965050595e-05,-0.000731296759081998,-0.000638352062576938,-0.00147145075053801,-0.00164057408250846,-0.000169123331970458,-0.000954821064906297,-0.0010804418944822,-0.000125620829575901
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Public capital,kg1,kg2,0.000112636636123042,-0.000447047000619705,-0.000559683636742747,0.000740857060791189,-0.00197809725758047,-0.00271895431837166,-0.00371347024156909,-0.0073518184312964,-0.0036383481897273,-0.0080535731597986,-0.0117782415425363,-0.00372466838273766
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Intermediate output,ym1,ym2,-0.0152207026060877,-0.0155436014368285,-0.000322898830740881,-0.00314116921108509,-0.0034057177134722,-0.000264548502387107,-0.000483198218314884,-0.000614178217282269,-0.000130979998967384,0.000251103832377586,6.69589905355483e-05,-0.000184144841842038
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Final output,y1,y2,-0.0150671344926814,-0.0156971695502348,-0.000630035057553435,-0.00294702047563622,-0.00359986644892252,-0.000652845973286298,-0.000407250386840086,-0.00069012604875851,-0.000282875661918425,0.000319556557658585,-1.49373474689352e-06,-0.000321050292405478
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Private investment,inv1,inv2,-0.0018366632611192,-0.00185335638097736,-1.66931198581632e-05,-0.00131666551448006,-0.00135972529081951,-4.30597763394491e-05,0.000750846713981262,0.000610442671349798,-0.000140404042631465,0.00111114047290503,0.000912077805515055,-0.000199062667389976
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Labor demand,n1,n2,-0.00717312967585348,-0.00732530367498019,-0.000152173999126703,-0.00137494034416646,-0.00147312141110861,-9.8181066942149e-05,-6.57006732199261e-05,-7.83382196379856e-05,-1.26375464180595e-05,0.000249732572924322,0.000225936206599442,-2.37963663248797e-05
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Real wage,w1,w2,-0.0792243556137433,-0.0802335987170253,-0.00100924310328199,-0.0121996705332588,-0.0126658848321317,-0.000466214298872947,0.000549227821095233,0.000556463462650258,7.23564155502565e-06,0.00187630870088173,0.00175368067412718,-0.000122628026754557
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Consumption,c1,c2,-0.0133431078676851,-0.0133967661686379,-5.36583009528302e-05,-0.00153741026465115,-0.00150884439902099,2.85658656301591e-05,0.00031335364971663,0.000340005362400198,2.66517126835675e-05,0.000163237149659823,0.00016687035422025,3.63320456042704e-06
scenario_04_risk_and_transfer,Risk premium plus transfer buffer,Inflation,pinf1,pinf2,-0.00748657125523577,-0.00759466013978805,-0.000108088884552271,0.000920917521989528,0.000937291685506603,1.63741635170744e-05,0.00221673848837312,0.00223892702388073,2.21885355076168e-05,0.00189063740938056,0.0018887206149365,-1.91679444405679e-06
scenario_05_strong_io,Stronger input-output linkages,Local bond rate,rb1,rb2,0.0025252525252526,0.0025252525252526,0,-0.000713920979409366,-0.000713920979409366,0,-0.00047330815422586,-0.00047330815422586,0,0.000205494729636158,0.000205494729636158,0
scenario_05_strong_io,Stronger input-output linkages,Central transfer,z1,z2,0,0,0,0,0,0,0,0,0,0,0,0
scenario_05_strong_io,Stronger input-output linkages,Debt service pressure,ds1,ds2,0.00632988942545819,0.0159471008600001,0.00961721143454193,0.000830137473563724,0.00232682165261869,0.00149668417905497,-0.00127164056587387,-0.00237255225336534,-0.00110091168749147,-0.000653515074989411,-0.000778262449022677,-0.000124747374033265
scenario_05_strong_io,Stronger input-output linkages,Fiscal space,fs1,fs2,-0.0107073712139892,-0.0205087543574221,-0.00980138314343287,-0.00294672059916504,-0.00479606576935657,-0.00184934517019153,0.00119379103522425,0.00201866819847372,0.000824877163249471,0.00102766889416463,0.000715203414817678,-0.000312465479346949
scenario_05_strong_io,Stronger input-output linkages,Public investment,ig1,ig2,-0.0053660600008205,-0.00686534431794932,-0.00149928431712881,-0.0142374342983272,-0.016282105066385,-0.00204467076805773,-0.00414277809155054,-0.00552015893282974,-0.0013773808412792,0.00346359304128585,0.00126222784343878,-0.00220136519784707
scenario_05_strong_io,Stronger input-output linkages,Public capital,kg1,kg2,-0.00536606000082029,-0.00686534431794916,-0.00149928431712887,-0.0425847002423101,-0.0504305885439158,-0.00784588830160571,-0.0714920228575551,-0.0842387529176789,-0.0127467300601238,-0.059314784804346,-0.0780390497096159,-0.0187242649052699
scenario_05_strong_io,Stronger input-output linkages,Intermediate output,ym1,ym2,-0.0229256854958565,-0.0234344834336305,-0.00050879793777403,-0.0116091352212536,-0.0121949192972171,-0.000585784075963436,-0.000910392034964347,-0.00135041971725636,-0.00044002768229201,0.00117241756914521,0.000404857894647392,-0.00076755967449782
scenario_05_strong_io,Stronger input-output linkages,Final output,y1,y2,-0.0223386957249778,-0.0240214732045093,-0.00168277747953149,-0.0108011200739457,-0.013002934444525,-0.00220181437057931,-0.000397273378057394,-0.00186353837416309,-0.00146626499610569,0.00190934165455348,-0.000332066190760538,-0.00224140784531401
