scenario,label,output_ratio,s1,s2,metric,horizon,developed_irf,less_developed_irf,diff_irf
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,33,-0.000578654584153404,-0.000832020213244578,-0.000253365629091173
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,34,-0.000562366435264083,-0.00081903382754922,-0.000256667392285137
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,35,-0.000546167359906424,-0.000805023401132643,-0.000258856041226219
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,36,-0.000530172693138931,-0.000790208662500902,-0.000260035969361971
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,37,-0.000514454837477363,-0.000774752450875549,-0.000260297613398186
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,38,-0.000499051399200146,-0.00075877134653668,-0.000259719947336534
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,39,-0.000483975323239294,-0.00074234837574827,-0.000258373052508976
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Consumption,40,-0.00046922461912613,-0.000725545015847207,-0.000256320396721077
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,1,-0.0156365262136179,-0.0159475093305115,-0.000310983116893593
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,2,-0.00996248001100852,-0.0101569804151358,-0.000194500404127274
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,3,-0.00581024494327631,-0.00587992111426749,-6.96761709911842e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,4,-0.00284910056350829,-0.00283032908594438,1.87714775639058e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,5,-0.000854950661941412,-0.000792800069702837,6.21505922385746e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,6,0.000365447689260723,0.000434312186755381,6.88644974946584e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,7,0.000995917893414244,0.00104898810318232,5.30702097680802e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,8,0.00120845539145376,0.00123686726660499,2.84118751512352e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,9,0.00115411865736692,0.00115923552281627,5.11686544935053e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,10,0.000955442970890008,0.000944658354478767,-1.07846164112413e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,11,0.00070324301607716,0.000686214768323756,-1.70282477534034e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,12,0.000457814535938628,0.000443690054671153,-1.41244812674746e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,13,0.000253300246187083,0.000249057956822618,-4.24228936446447e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,14,0.000103690051777017,0.000113465079586428,9.77502780941109e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,15,9.12382534878908e-06,3.4264567985165e-05,2.51407426363759e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,16,-3.84387857274016e-05,1.13730176032334e-06,3.95760874877249e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,17,-5.06985832987583e-05,8.1554755482216e-07,5.15141308535805e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,18,-3.9814510310654e-05,2.03020687901123e-05,6.01165791007663e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,19,-1.64402316116252e-05,4.87305505858515e-05,6.51707821974767e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,20,1.12210645282218e-05,7.81484681844358e-05,6.6927403656214e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,21,3.76203518892559e-05,0.000103545789352788,6.59254374635321e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,22,5.9596435131537e-05,0.000122431955720037,6.28355205885001e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,23,7.58692171893838e-05,0.000134207272513232,5.83380553238477e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,24,8.64640949402862e-05,0.000139505348446312,5.30412535060254e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,25,9.21795297150751e-05,0.000139615939601212,4.74364098861368e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,26,9.415811123481e-05,0.000136041401173959,4.18832899391486e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,27,9.35818428910995e-05,0.000130198674002768,3.66168311116688e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,28,9.14857878850928e-05,0.000123252386659889,3.17665987747962e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,29,8.86692551524959e-05,0.000116051083414614,2.73818282621185e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,30,8.56778552844606e-05,0.000109134630951857,2.34567756673965e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,31,8.28301884361338e-05,0.000102783212402979,1.99530239668455e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,32,8.02670324329124e-05,9.70840892173808e-05,1.68170567844683e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,33,7.80065894834259e-05,9.19992694756733e-05,1.39926799922474e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,34,7.59951471871467e-05,8.74238610142353e-05,1.14287138270885e-05
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,35,7.41475189733887e-05,8.32303590296846e-05,9.08284005629589e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,36,7.23754338112226e-05,7.92980858095316e-05,6.92265199830899e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,37,7.06045738771977e-05,7.55294866179312e-05,4.92491274073359e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,38,6.87823570921786e-05,7.18562216954766e-05,3.07386460329795e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,39,6.6879081725757e-05,6.82383018173471e-05,1.35922009159017e-06
scale_development_y150,Y1/Y2 = 1.5,1.5,0.6,0.4,Inflation,40,6.48849721023304e-05,6.46592226951626e-05,-2.25749407167797e-07
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,1,0.0064278049890868,0.0164032456359183,0.00997544064683147
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,2,0.00413087249658993,0.0105576181840465,0.00642674568745656
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,3,0.00223269353592884,0.00576840513185101,0.00353571159592217
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,4,0.000797529095298827,0.00221997508603824,0.00142244599073941
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,5,-0.000188054672282999,-0.000138951138018061,4.91035342649387e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,6,-0.000784401821118785,-0.00149145222121446,-0.000707050400095677
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,7,-0.00107490778084577,-0.00207776132269053,-0.00100285354184476
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,8,-0.0011477352563788,-0.00214239051644568,-0.000994655260066875
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,9,-0.00108324023178459,-0.00190049681902273,-0.00081725658723814
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,10,-0.000946833282559231,-0.0015207303501618,-0.000573897067602564
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,11,-0.000786375569603819,-0.00112083659180795,-0.000334461022204133
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,12,-0.0006328553433803,-0.000771879892215402,-0.000139024548835102
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,13,-0.000503052336033581,-0.000507245524098632,-4.1931880650518e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,14,-0.000403078605838414,-0.000333328848603062,6.97497572353521e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,15,-0.000331971989091599,-0.000239752737537647,9.22192515539523e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,16,-0.000284823152108458,-0.000207853648844607,7.69695032638508e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,17,-0.000255183341718561,-0.00021691578948377,3.82675522347911e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,18,-0.000236700707901812,-0.000248160893172996,-1.14601852711847e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,19,-0.000224063356911375,-0.000286821197749157,-6.27578408377814e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,20,-0.000213395170389514,-0.000322769313643554,-0.00010937414325404
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,21,-0.00020227040056984,-0.000350197929038133,-0.000147927528468293
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,22,-0.000189501120930401,-0.000366782175018562,-0.000177281054088161
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,23,-0.00017482218105918,-0.000372658387889793,-0.000197836206830613
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,24,-0.000158562645310281,-0.000369445022114199,-0.000210882376803918
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,25,-0.000141358473953268,-0.000359433949559042,-0.000218075475605773
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,26,-0.000123932833967295,-0.000345003399820373,-0.000221070565853078
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,27,-0.000106949685799378,-0.000328250367214978,-0.0002213006814156
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,28,-9.09331325859627e-05,-0.000310808779253262,-0.000219875646667299
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,29,-7.62383013998245e-05,-0.000293805886821069,-0.000217567585421245
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,30,-6.30576300767096e-05,-0.000277908090208221,-0.000214850460131512
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,31,-5.14476848614137e-05,-0.000263413859771936,-0.000211966174910523
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,32,-4.13645748946973e-05,-0.000250361492926277,-0.00020899691803158
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,33,-3.26995427408295e-05,-0.00023863021801683,-0.000205930675276001
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,34,-2.53096466831205e-05,-0.000228022748696323,-0.000202713102013203
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,35,-1.90411903927493e-05,-0.000218324872204315,-0.000199283681811565
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,36,-1.37455365262426e-05,-0.000209342773227967,-0.000195597236701725
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,37,-9.2881779043593e-06,-0.000200921751124399,-0.000191633573220039
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,38,-5.55255165036496e-06,-0.000192951219193386,-0.000187398667543021
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,39,-2.44023064783182e-06,-0.000185360894828349,-0.000182920664180517
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Debt service pressure,40,1.31022096245409e-07,-0.000178112383698418,-0.000178243405794663
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,1,-0.0105492787934375,-0.0207433233597596,-0.0101940445663221
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,2,-0.00760996348826569,-0.0143903534687147,-0.00678038998044904
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,3,-0.00509405237813712,-0.00899027595477221,-0.00389622357663509
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,4,-0.00302117664195342,-0.00475759290168944,-0.00173641625973601
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,5,-0.00140752280670629,-0.00171677552239491,-0.000309252715688615
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,6,-0.000239583629140616,0.000244290445778297,0.000483874074918914
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,7,0.000528906422115269,0.00132027203394172,0.000791365611826453
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,8,0.000967614018661314,0.00173876113042025,0.000771147111758935
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,9,0.00115636985237651,0.00172126874886017,0.000564898896483659
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,10,0.00117318906450634,0.0014576944727455,0.000284505408239169
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,11,0.00108586189745351,0.00109377389700438,7.91199955087196e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,12,0.000947550616741191,0.000728926987314624,-0.000218623629426568
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,13,0.000795794713673956,0.00042113317699706,-0.000374661536676896
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,14,0.000653905772609695,0.000195577702627736,-0.000458328069981959
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,15,0.000533701136611497,5.44426113171792e-05,-0.000479258525294318
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,16,0.000438701615754239,-1.39689475081028e-05,-0.000452670563262342
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,17,0.000367175276813791,-2.78005512607676e-05,-0.000394975828074559
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,18,0.000314666072670763,-6.2886285767394e-06,-0.000320954701247503
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,19,0.000275859112071425,3.35761177549243e-05,-0.000242282994316501
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,20,0.000245786830612396,7.86997156521224e-05,-0.000167087114960274
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,21,0.00022047253503206,0.000120289014674674,-0.000100183520357386
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,22,0.000197149632330265,0.000153453729418468,-4.36959029117973e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,23,0.00017420005261147,0.000176389197138513,2.18914452704277e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,24,0.000150937727393566,0.000189429648101189,3.84919207076229e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,25,0.000127334191191195,0.000194163869779121,6.68296785879263e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,26,0.000103752101883417,0.000192718569683739,8.89664678003221e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,27,8.07242838045535e-05,0.000187247616899172,0.000106523333094619
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,28,5.87936608303502e-05,0.000179619675001463,0.000120826014171113
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,29,3.84140095253671e-05,0.000171270582974975,0.000132856573449608
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,30,1.99023322957764e-05,0.000163176171252888,0.000143273838957111
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,31,3.42960932986358e-06,0.000155901340753384,0.00015247173142352
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,32,-1.09637362350617e-05,0.000149687804827325,0.000160651541062387
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,33,-2.33395403581027e-05,0.000144552339200327,0.000167891879558429
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,34,-3.38298151978667e-05,0.000140377157748131,0.000174206972945998
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,35,-4.26068941433433e-05,0.000136982565111368,0.000179589459254711
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,36,-4.98591124353381e-05,0.000134178577644764,0.000184037690080102
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,37,-5.57732232076835e-05,0.000131796595329109,0.000187569818536792
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,38,-6.0523309108787e-05,0.000129704671235478,0.000190227980344265
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,39,-6.42651214454171e-05,0.000127810877495707,0.000192075998941124
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Fiscal space,40,-6.71344378189581e-05,0.000126059177387755,0.000193193615206713
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,1,-0.00540050798253315,-0.0070089096670581,-0.00160840168452495
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,2,-0.0101025163928588,-0.0123600102072269,-0.00225749381436809
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,3,-0.0127896144665069,-0.0150943125684783,-0.00230469810197136
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,4,-0.0133231439413643,-0.0153751002515501,-0.0020519563101858
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,5,-0.0121222377197499,-0.0138439092079908,-0.00172167148824087
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,6,-0.00980405544142535,-0.0112572059900645,-0.00145315054863918
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,7,-0.00697250987310587,-0.00828538696178822,-0.00131287708868236
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,8,-0.00411202024331128,-0.00542414981328744,-0.00131212956997616
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,9,-0.00155128299434315,-0.00297785253259028,-0.00142656953824713
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,10,0.000530371268079893,-0.00108367468302512,-0.00161404595110501
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,11,0.00207454249043204,0.000246019759998758,-0.00182852273043328
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,12,0.00310756999553402,0.00107814522576459,-0.00202942476976943
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,13,0.00370565534977992,0.00151897904633429,-0.00218667630344563
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,14,0.00396620044242561,0.00168393199194586,-0.00228226845047975
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,15,0.00398721372816258,0.00167780460588914,-0.00230940912227344
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,16,0.00385462943906938,0.0015843509763008,-0.00227027846276857
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,17,0.00363625091935839,0.00146301366514211,-0.00217323725421628
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,18,0.00338056227674451,0.00135046392093348,-0.00203009835581103
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,19,0.00311864089033287,0.00126480813494216,-0.00185383275539071
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,20,0.00286765955646727,0.00121078056762225,-0.00165687898884502
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,21,0.0026348429364406,0.00118476861977088,-0.00145007431666973
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,22,0.00242113394420707,0.00117900360708123,-0.00124213033712584
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,23,0.00222416790624617,0.00118464017576893,-0.00103952773047725
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,24,0.00204041512631079,0.00119372193408035,-0.000846693192230435
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,25,0.00186652942245662,0.00120019543930373,-0.000666333983152884
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,26,0.0017000400564809,0.00120020922899552,-0.000499830827485379
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,27,0.00153956379873382,0.0011919443221251,-0.000347619476608718
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,28,0.00138471140281826,0.00117519218000453,-0.000209519222813731
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,29,0.0012358357925164,0.00115084615747905,-8.49896350373497e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,30,0.00109373167306377,0.00112041820553796,2.66865324741877e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,31,0.00095935789270947,0.00108564372940911,0.000126285836699644
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,32,0.000833620659364542,0.0010481990709041,0.000214578411539559
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,33,0.000717230448412071,0.00100952952794844,0.000292299079536373
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,34,0.000610628610453093,0.000970770270206353,0.00036014165975326
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,35,0.000513970351273416,0.000932735814795208,0.000418765463521792
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,36,0.000427147243109077,0.000895953307696373,0.000468806064587296
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,37,0.000349832887520038,0.000860718249378042,0.000510885361858004
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,38,0.000281538101166739,0.000827156474813781,0.000545618373647042
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,39,0.000221665697476933,0.000795281673178536,0.000573615975701602
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public investment,40,0.000169558653349944,0.000765042585276654,0.00059548393192671
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,1,-0.00540050798253322,-0.00700890966705803,-0.00160840168452481
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,2,-0.0153680116758288,-0.0191936971326085,-0.00382568545677975
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,3,-0.0277734258504396,-0.0338081672727717,-0.00603474142233207
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,4,-0.0404022341455428,-0.0483380633425026,-0.00793582919695979
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,5,-0.0515144160116541,-0.0609735209669311,-0.00945910495527702
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,6,-0.0600306110527882,-0.0707063889328223,-0.0106757778800342
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,7,-0.0655023556495742,-0.0772241161712897,-0.0117217605217155
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,8,-0.0679768170016462,-0.080717663080295,-0.0127408460786489
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,9,-0.067828679570948,-0.0816775740358779,-0.01384889446493
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,10,-0.0656025913135942,-0.0807193093680061,-0.0151167180544118
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,11,-0.0618879840403226,-0.0784553068738072,-0.0165673228334846
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,12,-0.0572332144437802,-0.0754157789761973,-0.0181825645324172
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,13,-0.0520967287329057,-0.0720114054554579,-0.0199146767225522
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,14,-0.0468281100721577,-0.0685271883271255,-0.0216990782549678
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,15,-0.041670193592191,-0.0651362040130583,-0.0234660104208673
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,16,-0.036773809313317,-0.0619234479364312,-0.0251496386231143
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,17,-0.0322182131611255,-0.0589123480728779,-0.0266941349117524
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,18,-0.0280321955553529,-0.0560890754501226,-0.0280568798947698
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,19,-0.0242127497761362,-0.0534220404289276,-0.0292092906527914
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,20,-0.0207397714752657,-0.0508757088505818,-0.0301359373753161
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,21,-0.0175864342519434,-0.0484190475095465,-0.0308326132576031
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,22,-0.0147256394514379,-0.0460295677147267,-0.0313039282632888
